Wall time,Step,Value
1552684976.8562634,429439,4.340276718139648
1552685085.57864,438591,3.0776820182800293
1552685168.378224,445759,3.2598352432250977
1552685291.2394235,455231,3.009230613708496
1552685322.1469245,457855,2.7825469970703125
1552685438.9069242,467839,2.7750351428985596
1552685491.5797343,472383,3.651888370513916
1552685541.9397054,476735,2.7624917030334473
1552685548.9062848,477375,2.9441449642181396
1552685551.1391563,477567,3.7385129928588867
1552685562.0267773,478527,3.5345458984375
1552685585.8735454,480639,3.59383225440979
1552685720.370028,492287,3.9131903648376465
1552685793.2368438,498367,2.552220344543457
1552685800.6336062,499007,2.8582587242126465
1552685838.8339086,501247,2.918757677078247
1552685955.9130952,511359,3.3165221214294434
1552686011.9569778,516159,2.926957130432129
1552686096.4969695,523412,3.773705244064331
1552686126.98306,526036,3.0886902809143066
1552686233.1933346,535124,2.9515790939331055
1552686236.9316895,535444,4.2076005935668945
1552686243.7977705,536020,3.0558323860168457
1552686315.1688826,541972,2.6461691856384277
1552686336.10477,543764,2.7638583183288574
1552686343.538216,544404,3.1113128662109375
1552686413.0826783,550356,2.8936827182769775
1552686451.2852545,552532,3.2796483039855957
1552686632.1391861,568084,2.4451704025268555
1552686653.507947,569940,2.526583194732666
1552686669.0589929,571284,3.1454505920410156
1552686674.1336167,571732,3.132643222808838
1552686718.0229368,575444,3.3314850330352783
1552686764.302859,579412,2.4997823238372803
1552686917.4842312,592532,2.9461188316345215
1552686958.7341506,596116,3.305061101913452
1552686982.9283133,598164,2.8492794036865234
1552687060.2674196,603732,3.1793150901794434
1552687084.342091,605844,3.463132858276367
1552687149.3687322,611348,3.0317959785461426
1552687159.2466135,612180,2.617971897125244
1552687226.1644635,617940,2.9121479988098145
1552687244.208092,619412,3.339355945587158
1552687257.7899494,620564,3.385618209838867
1552687366.1446269,629844,2.9659862518310547
1552687414.2365038,633940,2.757185935974121
1552687526.617078,643604,2.7496604919433594
1552687546.4308388,645268,3.752039670944214
1552687703.2182305,657513,2.562653064727783
1552687708.4853845,657961,2.372964382171631
1552687795.3939273,665385,2.66150164604187
1552687855.6054835,670505,2.265068769454956
1552687887.649011,673257,3.1392345428466797
1552687950.9264245,678697,2.447038412094116
1552687974.8341777,680681,2.9326887130737305
1552687986.7282207,681705,3.014037609100342
1552688029.5830836,685353,2.987924098968506
1552688064.1298077,688297,3.139667510986328
1552688064.8957925,688361,2.4359211921691895
1552688081.0953162,689769,2.7969884872436523
1552688126.0878408,693673,3.0358119010925293
1552688132.6727347,694249,2.9307022094726562
1552688171.8136322,697577,2.290269374847412
1552688174.2426429,697769,2.6897778511047363
1552688202.400337,700201,3.2810914516448975
1552688233.0006819,701673,3.8646652698516846
1552688239.3218503,702185,2.650651454925537
1552688273.346773,705129,2.3434386253356934
1552688334.6480768,710377,2.8530240058898926
1552688348.2748168,711593,2.7638700008392334
1552688405.4442775,716521,2.520012617111206
1552688452.3114352,720489,2.54355788230896
1552688571.3495374,730665,3.258338451385498
1552688609.5215445,734057,3.3630785942077637
1552688624.2572594,735337,2.687837600708008
1552688647.4170864,737321,2.9978697299957275
1552688654.4852982,737897,3.2167937755584717
1552688679.5969262,740073,2.699591636657715
1552688740.7944968,745321,2.5634517669677734
1552688768.9382505,747689,2.9033775329589844
1552688835.1630352,752425,2.7080788612365723
1552688920.9370887,759721,2.6697230339050293
1552688992.885634,765865,3.0818967819213867
1552688996.46529,766185,2.6845195293426514
1552689023.4426298,768489,3.0635263919830322
1552689046.6064947,770473,3.146484851837158
1552689119.9560611,776681,2.2200369834899902
1552689139.6078613,778345,3.001697540283203
1552689154.5146039,779625,2.4181346893310547
1552689234.214691,786366,2.912742853164673
1552689319.3987982,793726,2.60299015045166
1552689359.050868,797118,2.940692901611328
1552689530.965131,810750,2.648860454559326
1552689684.0892918,823934,2.7572388648986816
1552689730.9577618,827902,1.97770094871521
1552689789.5258985,832894,2.246691942214966
1552689802.114375,833982,3.0577008724212646
1552689822.6637082,835710,2.8615312576293945
1552689838.55239,837054,2.5124282836914062
1552689846.955585,837822,2.919820785522461
1552689858.1888704,838782,2.190181255340576
1552689955.4919672,847102,2.43017315864563
1552690090.397182,857534,2.4532711505889893
1552690093.185909,857790,2.8381128311157227
1552690165.8409789,864062,2.8285574913024902
1552690197.6167235,866750,2.9962477684020996
1552690235.4215162,870014,2.8907840251922607
1552690253.2235312,871486,2.6517210006713867
1552690297.3158894,875262,2.5121331214904785
1552690395.75471,883646,3.3435678482055664
1552690451.0071297,888382,2.813176155090332
1552690608.092179,900926,3.2163689136505127
1552690712.5915835,909907,2.7187864780426025
1552690761.5353248,914131,2.8640401363372803
1552690766.7555802,914579,2.7934205532073975
1552690786.4756513,916243,2.863741159439087
1552690799.6227646,917395,2.754992961883545
1552690843.7725263,921171,2.933629035949707
1552690880.0491483,924371,2.506103992462158
1552691018.0685356,936211,2.5220913887023926
1552691022.682496,936595,2.636898994445801
1552691044.6668284,938515,2.0975594520568848
1552691051.4455585,939091,3.117546558380127
1552691059.020662,939731,3.0609378814697266
1552691127.7235734,945619,2.7612223625183105
1552691134.6922796,946195,2.3130173683166504
1552691150.3429914,947539,2.4286513328552246
1552691212.6375775,951635,2.577376365661621
1552691226.9430256,952851,2.7490828037261963
1552691375.3510718,965523,2.1360106468200684
1552691443.2325459,971283,2.3972086906433105
1552691506.6339014,976787,2.389479637145996
1552691549.780664,980499,3.1604671478271484
1552691660.298636,990035,2.6254866123199463
1552691661.9445696,990163,2.6685566902160645
1552691685.8193872,992211,3.512752056121826
1552691708.3947635,994195,2.224700450897217
1552691870.0703514,1007123,2.4140727519989014
1552691886.6530824,1008659,3.236006736755371
1552691893.262748,1009235,2.321021556854248
1552691934.6840625,1012755,2.5311169624328613
1552692058.9818702,1023315,2.3710803985595703
1552692135.8786592,1029843,2.4333443641662598
1552692151.119829,1031187,2.473841905593872
1552692251.2112064,1039656,2.207984209060669
1552692304.9059415,1044264,2.6743669509887695
1552692321.0957384,1045672,2.724883556365967
1552692333.1927803,1046760,2.2905168533325195
1552692367.2992482,1049704,2.276906967163086
1552692454.310493,1056040,2.5462286472320557
1552692596.8819675,1068328,2.4164700508117676
1552692679.5600955,1075432,2.124769687652588
1552692680.2086177,1075496,2.643558979034424
1552692716.0028186,1078568,2.1354832649230957
1552692747.1063344,1081256,2.230509042739868
1552692871.0061212,1091944,2.532151222229004
1552692894.268303,1093928,2.260913372039795
1552692919.0634475,1096104,2.2721939086914062
1552693011.2978406,1103016,2.9405012130737305
1552693035.7061522,1105128,2.2505440711975098
1552693050.3909466,1106408,2.1538915634155273
1552693068.5598986,1107944,2.98978590965271
1552693069.313128,1108008,2.6119189262390137
1552693085.5754015,1109416,3.0850963592529297
1552693134.4066064,1113640,1.9573931694030762
1552693163.2683232,1116136,2.7124545574188232
1552693170.7653801,1116776,2.518275260925293
1552693236.881321,1122472,2.9677982330322266
1552693247.1393597,1123368,2.706683874130249
1552693268.7866871,1125224,2.2518069744110107
1552693274.8114448,1125736,1.8457914590835571
1552693296.3648715,1127592,2.885692596435547
1552693371.6158319,1133928,2.778578281402588
1552693544.921485,1148712,2.610175132751465
1552693565.1564658,1150504,2.7132060527801514
1552693605.771252,1152872,2.4186527729034424
1552693632.0827198,1155112,1.917364239692688
1552693640.642806,1155880,2.609562397003174
1552693688.037392,1159976,2.7737107276916504
1552693789.885161,1168616,2.542978286743164
1552693829.9429853,1172029,2.113586187362671
1552693930.1418066,1180541,2.1172430515289307
1552693930.790147,1180605,2.7974114418029785
1552694035.673077,1189565,1.7374539375305176
1552694126.6464,1197309,2.7853050231933594
1552694132.1087203,1197757,2.6144509315490723
1552694237.2209537,1205757,2.784165859222412
1552694321.705515,1212989,2.353567123413086
1552694356.7481995,1215997,2.614304780960083
1552694389.4183433,1218749,1.8965225219726562
1552694439.5194402,1223101,2.7724242210388184
1552694479.4849558,1226493,2.231527805328369
1552694556.4931598,1233021,2.180412769317627
1552694746.840849,1249277,2.951598882675171
1552694751.1273057,1249661,1.8802070617675781
1552694844.0149567,1256637,2.8281280994415283
1552694854.720746,1257533,2.959294319152832
1552694912.8401873,1262461,2.611323356628418
1552694917.3090348,1262845,2.6188132762908936
1552694980.3884592,1268349,1.7158524990081787
1552694997.513354,1269821,2.6700384616851807
1552695050.6549082,1274301,1.9737107753753662
1552695066.8710754,1275709,3.232147216796875
1552695091.232299,1277821,2.5535850524902344
1552695109.223443,1279357,2.795090436935425
1552695138.7169716,1281917,2.7242400646209717
1552695151.829203,1283069,2.6690735816955566
1552695156.4630775,1283453,2.2550125122070312
1552695158.5222092,1283645,2.557464122772217
1552695215.86455,1288509,1.8719745874404907
1552695216.682562,1288573,2.6103880405426025
1552695252.2137856,1291581,2.7881815433502197
1552695275.0941293,1293565,1.9030582904815674
1552695295.2853358,1295293,3.3872032165527344
1552695297.663089,1295485,2.2542178630828857
1552695301.1910808,1295805,2.6376805305480957
1552695354.6834886,1300306,2.303804397583008
1552695411.6653867,1304146,2.0922634601593018
1552695453.8989406,1307794,2.311764717102051
1552695487.4641082,1310674,1.8434401750564575
1552695518.3315756,1313298,2.0732696056365967
1552695527.948584,1314130,1.799332618713379
1552695528.6766188,1314194,2.677046775817871
1552695545.518782,1315602,2.376890182495117
1552695557.7433858,1316626,2.879093647003174
1552695642.4873424,1323730,2.4273884296417236
1552695658.2459548,1325074,2.295504331588745
1552695709.95126,1329490,2.120213270187378
1552695712.1767015,1329682,2.538527727127075
1552695712.9598753,1329746,2.4036054611206055
1552695748.6680446,1332818,1.6157442331314087
1552695766.0450637,1334354,2.430783748626709
1552695865.9899657,1342802,1.918527364730835
1552695934.0709689,1348754,1.8702259063720703
1552695993.8862786,1352850,2.499725341796875
1552696041.855362,1357010,2.019468307495117
1552696058.9144855,1358482,2.704005718231201
1552696121.6446972,1363858,1.9692050218582153
1552696123.9870887,1364050,2.3167710304260254
1552696127.5417292,1364370,2.1651899814605713
1552696177.8198895,1368658,1.7149503231048584
1552696191.4097934,1369810,1.6175172328948975
1552696247.845571,1374610,1.9604572057724
1552696277.302789,1377106,2.4980483055114746
1552696396.5252945,1387218,1.9037775993347168
1552696428.369404,1389970,2.0378026962280273
1552696481.7184875,1394514,2.4179751873016357
1552696501.0551922,1396178,2.6183929443359375
1552696516.5920722,1397522,2.292813539505005
1552696521.0926287,1397906,2.7287445068359375
1552696649.5174804,1408018,2.6351945400238037
1552696829.5184686,1423314,2.040121555328369
1552696839.126799,1424146,1.8849433660507202
1552696864.2421517,1426322,2.4539246559143066
1552696891.9585843,1428754,2.5263900756835938
1552696912.0967298,1430503,1.696067214012146
1552696998.1091428,1437799,1.961803674697876
1552697023.7426949,1440039,2.0620741844177246
1552697051.374703,1442407,2.197993755340576
1552697118.9389398,1448231,2.33746337890625
1552697226.8577046,1456551,2.5311803817749023
1552697282.900608,1461351,1.9907872676849365
1552697349.8577216,1467111,1.7622013092041016
1552697351.9558263,1467303,1.9514814615249634
1552697464.577925,1476967,2.6460180282592773
1552697504.387885,1480423,1.7765583992004395
1552697511.8432863,1481063,1.9644172191619873
1552697537.0559664,1483239,2.54293155670166
1552697544.7473447,1483879,2.0929837226867676
1552697563.7945797,1485543,2.090977430343628
1552697596.5508575,1488423,2.7830092906951904
1552697613.4667125,1489895,2.12233567237854
1552697670.4205332,1494695,2.1636435985565186
1552697684.5172663,1495911,1.6491527557373047
1552697719.7624922,1498919,2.0492804050445557
1552697816.1029847,1506151,2.3440661430358887
1552697852.3838553,1509287,2.4006359577178955
1552697914.1536303,1514471,2.212725877761841
1552697922.4744785,1515175,3.116276264190674
1552697938.5019605,1516455,1.6906771659851074
1552697992.8452637,1521127,2.706493377685547
1552698113.043355,1531623,1.924302101135254
1552698220.2372682,1540647,1.7874681949615479
1552698249.747966,1543143,2.3091251850128174
1552698271.8487477,1544999,1.9764496088027954
1552698337.6011612,1550567,2.343228816986084
1552698386.219584,1553639,2.560811996459961
1552698387.8322957,1553767,2.34509015083313
1552698416.0921695,1556199,2.401826858520508
1552698433.674547,1557671,2.3902597427368164
1552698486.8697917,1562172,2.0358710289001465
1552698592.3605616,1571196,2.018585205078125
1552698640.181609,1575292,2.411487340927124
1552698712.3031075,1581564,1.851449966430664
1552698718.1418204,1582076,1.6934916973114014
1552698847.5113673,1593212,2.4513444900512695
1552698872.8597314,1595324,2.6981759071350098
1552698928.5310454,1600060,2.774946689605713
1552698970.8805504,1602556,2.0242178440093994
1552699034.8962805,1608060,2.180440664291382
1552699107.1332228,1614332,2.1496143341064453
1552699116.4152193,1615164,2.2972707748413086
1552699122.9587712,1615740,2.52071213722229
1552699180.9107432,1620796,2.424347162246704
1552699224.946299,1624572,2.242971897125244
1552699310.3896673,1631868,1.9227237701416016
1552699321.8807645,1632828,2.498760938644409
1552699381.1345243,1637884,2.261399507522583
1552699446.3627908,1643452,3.415761947631836
1552699554.0103707,1651516,2.6749191284179688
1552699580.6378014,1653756,2.2114920616149902
1552699636.1127462,1658492,2.4863243103027344
1552699728.833341,1666428,1.8020906448364258
1552699744.5571315,1667772,1.927307367324829
1552699764.0714548,1669372,1.5632176399230957
1552699811.5087898,1673468,2.230194568634033
1552699821.9561183,1674364,2.5244274139404297
1552699913.1841154,1682236,2.3090572357177734
1552699921.3547592,1682940,2.7827210426330566
1552699995.2279062,1689297,2.306238889694214
1552700046.4633348,1693585,1.8052983283996582
1552700208.7842028,1706385,1.5538458824157715
1552700305.0950413,1714513,2.166583776473999
1552700305.814957,1714577,2.288672924041748
1552700327.7584727,1716433,2.097649574279785
1552700329.2151225,1716561,2.242903470993042
1552700404.1355536,1722897,2.117612361907959
1552700562.5655835,1736593,1.9357622861862183
1552700567.2326813,1736977,2.568739891052246
1552700571.5343351,1737361,2.2175252437591553
1552700574.5265083,1737617,2.1710376739501953
1552700575.2284966,1737681,1.4259644746780396
1552700661.8791082,1745041,2.276172637939453
1552700847.1006413,1759825,1.6237730979919434
1552700920.309867,1766097,2.529219150543213
1552700927.623091,1766737,2.3222808837890625
1552700932.7219017,1767185,1.43817138671875
1552700945.6455472,1768337,1.8479076623916626
1552701021.0771902,1774801,2.0928516387939453
1552701086.0849335,1780305,2.5558457374572754
1552701154.773753,1786129,3.21677827835083
1552701156.4026632,1786257,2.2596611976623535
1552701180.5207586,1788305,2.542947769165039
1552701193.3589098,1789457,2.3044869899749756
1552701415.1350179,1807569,1.7963000535964966
1552701433.9516788,1809233,1.6705650091171265
1552701466.7896614,1812049,2.2706000804901123
1552701554.166238,1819494,1.708324670791626
1552701563.936658,1820326,1.8434326648712158
1552701633.1271603,1826214,1.21022629737854
1552701654.7443693,1828070,1.987072467803955
1552701683.8103786,1830566,1.8369032144546509
1552701965.8486304,1853542,1.948326826095581
1552701985.3365064,1855206,2.056781768798828
1552702001.8637524,1856614,2.4092464447021484
1552702016.2864227,1857830,2.0855183601379395
1552702034.65177,1859430,2.1522998809814453
1552702046.7965038,1860454,2.1124331951141357
1552702056.0117812,1861222,2.19948673248291
1552702138.5419145,1868326,2.0597264766693115
1552702183.9865866,1872294,2.6876344680786133
1552702337.7261693,1885606,2.2254319190979004
1552702343.123762,1886054,2.752011775970459
1552702350.141491,1886630,2.423651695251465
1552702386.8198586,1889830,1.9456923007965088
1552702389.211475,1890022,1.91644287109375
1552702405.0599113,1891366,2.0162246227264404
1552702429.123627,1893350,2.2979533672332764
1552702443.293874,1894566,2.308114767074585
1552702556.855798,1903270,2.088829278945923
1552702618.41616,1908454,2.4508838653564453
1552702619.0670495,1908518,2.051175832748413
1552702645.0779502,1910694,2.1981310844421387
1552702747.8284733,1919462,2.11966872215271
1552702751.2855196,1919782,1.6712448596954346
1552702770.90964,1921446,2.498415946960449
1552702805.3097768,1924390,2.4294538497924805
1552702816.3599334,1925350,2.3160789012908936
1552702877.0516305,1930598,1.9833791255950928
1552702928.3936298,1935014,2.2562267780303955
1552702959.3274574,1937638,2.202209949493408
1552702991.2048008,1940390,2.2194552421569824
1552703089.509714,1948838,2.0153768062591553
1552703097.4373546,1949499,1.689483880996704
1552703186.425282,1956027,2.4098198413848877
1552703216.2465975,1958587,1.8105372190475464
1552703286.2437463,1964603,1.8390107154846191
1552703296.751413,1965499,2.0954792499542236
1552703310.1697247,1966651,2.2222464084625244
1552703547.1821246,1986747,1.9462628364562988
1552703586.9488971,1990139,2.4342947006225586
1552703824.1620288,2009403,2.212493419647217
1552703852.2470958,2011771,1.7881007194519043
1552704042.4600978,2027963,2.284168243408203
1552704062.0715754,2029627,2.050528049468994
1552704124.9437041,2035131,2.2810745239257812
1552704173.1788816,2039291,2.1675291061401367
1552704178.1506016,2039739,1.7757014036178589
1552704183.9707787,2040251,1.6286674737930298
1552704219.4971752,2043323,2.345942497253418
1552704225.999709,2043899,1.9051003456115723
1552704268.998925,2047675,2.082280397415161
1552704278.7862422,2048507,2.1276912689208984
1552704407.7494361,2058555,2.138781785964966
1552704432.492395,2060667,1.8769406080245972
1552704463.9556136,2063355,1.7300066947937012
1552704602.1412177,2075259,2.242250919342041
1552704672.0262012,2081232,2.177150011062622
1552704681.3792613,2082064,2.4512877464294434
1552704734.0832238,2086480,1.750422477722168
1552704767.9637058,2089424,2.328697681427002
1552704803.783461,2092560,2.3137640953063965
1552704844.753673,2096144,1.4975810050964355
1552704955.249675,2104592,2.1317801475524902
1552704961.1732621,2105104,1.8192813396453857
1552705034.3405793,2111504,1.8122185468673706
1552705043.4468641,2112272,1.591446876525879
1552705058.8194172,2113552,2.1074607372283936
1552705146.6945012,2121104,2.335705041885376
1552705167.121962,2122832,1.6506272554397583
1552705168.6036806,2122960,2.652048110961914
1552705234.6971338,2128720,1.5536940097808838
1552705286.422577,2133200,1.9546973705291748
1552705306.7472842,2134928,1.8592529296875
1552705311.8725102,2135376,2.1238908767700195
1552705332.8461359,2137168,2.02713680267334
1552705434.8093603,2145872,2.0285706520080566
1552705516.6535199,2151760,1.883425235748291
1552705588.6177187,2157968,2.689450263977051
1552705595.4051003,2158544,1.7681546211242676
1552705604.0889595,2159312,2.265699863433838
1552705618.117111,2160528,1.819488525390625
1552705631.2649202,2161616,2.376992702484131
1552705671.894066,2165072,2.1719274520874023
1552705680.9995675,2165840,1.909372091293335
1552705699.94553,2167440,1.9787628650665283
1552705727.5630238,2169808,1.685679316520691
1552705805.4768317,2176464,2.1517739295959473
1552705819.7455592,2177680,2.438781261444092
1552705825.271389,2178128,2.619835615158081
1552705859.430093,2181072,1.974654197692871
1552705897.657347,2184400,1.8751204013824463
1552705900.1365488,2184592,2.260777473449707
1552705926.5319235,2186832,2.574463129043579
1552706062.450546,2198480,1.5856740474700928
1552706063.1974754,2198544,2.3910531997680664
1552706079.1868615,2199888,1.8613271713256836
1552706132.4754648,2203408,2.3545775413513184
1552706197.149989,2208976,1.8435070514678955
1552706197.416397,2208997,1.2380692958831787
1552706226.2093153,2211429,1.601780891418457
1552706252.8640196,2213669,2.291268825531006
1552706259.7792242,2214245,1.7229695320129395
1552706389.8335497,2225445,2.0444517135620117
1552706460.0660331,2231525,1.8639321327209473
1552706609.489923,2244389,2.0159554481506348
1552706636.24376,2246693,1.8289685249328613
1552706682.9001443,2250661,2.1697325706481934
1552706753.6039474,2255589,2.0859344005584717
1552706813.1398377,2260645,1.854555606842041
1552706829.0892873,2261989,2.2098875045776367
1552706834.793808,2262501,1.9840636253356934
1552706844.5766098,2263333,1.6697115898132324
1552706846.1029358,2263461,2.059688091278076
1552706922.3279207,2270117,1.4568593502044678
1552706923.8600228,2270245,1.672743320465088
1552706988.7946403,2275813,2.341081142425537
1552706991.180564,2276005,1.5855121612548828
1552707139.0076132,2288677,1.5764646530151367
1552707143.9726663,2289125,1.8697141408920288
1552707193.4285657,2293349,1.8803437948226929
1552707197.0625958,2293669,1.8844414949417114
1552707275.0119402,2300325,1.9133875370025635
1552707287.7485216,2301413,1.5971271991729736
1552707350.6048002,2305701,3.0452213287353516
1552707364.80698,2306981,1.8851852416992188
1552707445.3097556,2313829,1.7630269527435303
1552707495.9339445,2318117,1.6375789642333984
1552707507.2516518,2319077,2.027146100997925
1552707519.4719267,2320101,2.32035493850708
1552707528.8972437,2320933,1.4692132472991943
1552707554.8029745,2323173,1.5495281219482422
1552707574.0912316,2324837,2.0079843997955322
1552707747.882896,2339706,1.839749813079834
1552707792.7913105,2343546,1.4737831354141235
1552707814.8108048,2345466,1.9353030920028687
1552707828.7180688,2346682,1.5824980735778809
1552707907.3221593,2352378,1.6208302974700928
1552707936.909088,2354874,2.142077922821045
1552707939.9677734,2355130,1.6978144645690918
1552707946.9457283,2355706,1.5118328332901
1552707970.1693506,2357690,2.098184585571289
1552708012.7154381,2361338,2.0563063621520996
1552708122.4845276,2370682,1.7574185132980347
1552708209.3606296,2378106,1.4434547424316406
1552708233.6037056,2380218,1.6600828170776367
1552708315.4619422,2387194,1.9605200290679932
1552708421.1692555,2396410,2.3412113189697266
1552708446.2585979,2398586,1.4052064418792725
1552708663.4499464,2416186,2.549377918243408
1552708695.7812266,2418938,2.168344020843506
1552708746.8530974,2423354,1.5926461219787598
1552708985.1866598,2443578,1.7773950099945068
1552709026.5831256,2447098,2.1719589233398438
1552709037.7043679,2448058,2.1984505653381348
1552709127.3355813,2454650,2.3428735733032227
1552709182.5729678,2459386,1.7982854843139648
1552709194.5133238,2460410,2.4846365451812744
1552709202.9208815,2461114,1.745658278465271
1552709228.7326865,2463290,1.9488165378570557
1552709288.5436888,2468410,2.057589054107666
1552709334.2315195,2472271,1.877295970916748
1552709335.0221293,2472335,1.963112235069275
1552709378.5026145,2476047,1.5389835834503174
1552709393.2466304,2477327,1.8523812294006348
1552709425.00896,2480079,1.7781201601028442
1552709482.4454346,2485007,1.7190968990325928
1552709588.491027,2494031,1.7486937046051025
1552709605.8028896,2495503,2.58504056930542
1552709606.4476745,2495567,1.680131435394287
1552709720.612882,2504271,1.512938141822815
1552709792.4369733,2510415,1.6357731819152832
1552709836.0410542,2514191,1.8689297437667847
1552709844.5124667,2514895,1.8276230096817017
1552710055.215286,2533071,1.903842568397522
1552710137.6349328,2540175,2.047722339630127
1552710158.0610023,2541967,2.2213432788848877
1552710197.3190548,2545231,1.7325563430786133
1552710271.36606,2551439,1.7466663122177124
1552710307.3961582,2553423,1.908618688583374
1552710311.0693364,2553743,1.978783130645752
1552710323.038303,2554831,1.8897385597229004
1552710389.0584261,2560527,1.3934428691864014
1552710543.2805169,2573583,1.9386752843856812
1552710597.1979268,2578191,1.6534874439239502
1552710740.0015435,2590479,1.8253319263458252
1552710748.8863819,2591247,1.9630496501922607
1552710773.1074464,2593295,2.017610549926758
1552710793.638145,2595087,1.7034690380096436
1552710857.8436897,2600612,1.8168284893035889
1552710865.1739953,2601252,1.9120657444000244
1552710869.5049567,2601636,1.8886017799377441
1552710884.781195,2601892,1.208932876586914
