Wall time,Step,Value
1551170927.7128038,700201,3.671219825744629
1551170947.5646148,701673,3.152390480041504
1551170951.3052278,702185,3.383859634399414
1551170972.6022801,705129,2.578577995300293
1551171010.9148965,710377,2.8239688873291016
1551171019.867131,711593,3.255138874053955
1551171055.3295655,716521,3.182750701904297
1551171084.6298156,720489,2.7452077865600586
1551171159.9751027,730665,3.001922130584717
1551171184.4496593,734057,3.2767107486724854
1551171193.8672569,735337,2.2556111812591553
1551171208.3443034,737321,2.929511785507202
1551171212.5726109,737897,2.973155975341797
1551171228.3739145,740073,3.1123857498168945
1551171266.9068973,745321,2.878572463989258
1551171284.2546701,747689,2.992598056793213
1551171328.492213,752425,2.7445425987243652
1551171381.3737113,759721,3.1777026653289795
1551171426.6740253,765865,2.712017059326172
1551171429.033515,766185,2.797600269317627
1551171445.3207817,768489,3.612760066986084
1551171460.13233,770473,4.198279857635498
1551171505.453814,776681,2.871023178100586
1551171517.712971,778345,2.824462890625
1551171526.6273048,779625,2.30851411819458
1551171576.1497724,786366,2.719595432281494
1551171630.1033082,793726,3.125659704208374
1551171654.730016,797118,3.2597150802612305
1551171763.8340318,810750,3.0608601570129395
1551171860.7414742,823934,2.28460431098938
1551171890.3504238,827902,3.4334444999694824
1551171926.550063,832894,2.7052206993103027
1551171934.0422158,833982,3.8411660194396973
1551171946.7771986,835710,2.1926488876342773
1551171956.6979942,837054,1.9891424179077148
1551171962.2915337,837822,2.5560388565063477
1551171969.0221395,838782,3.0588297843933105
1551172030.09076,847102,2.6735873222351074
1551172116.0699973,857534,3.111363410949707
1551172117.8950603,857790,3.7431387901306152
1551172162.8549054,864062,3.416391611099243
1551172182.6997898,866750,3.42539119720459
1551172207.031021,870014,2.6274471282958984
1551172217.985039,871486,2.9219624996185303
1551172245.201428,875262,3.380819797515869
1551172306.4466462,883646,3.8065128326416016
1551172341.8109486,888382,2.5518646240234375
1551172443.6966553,900926,3.220262050628662
1551172510.4008381,909907,2.5515153408050537
1551172541.4273732,914131,3.049616813659668
1551172544.7100322,914579,2.6159822940826416
1551172556.9816172,916243,2.9034295082092285
1551172565.2521973,917395,3.367199420928955
1551172593.2723553,921171,2.4297289848327637
1551172616.4255311,924371,3.371274948120117
1551172703.0918539,936211,2.9792094230651855
1551172705.8235643,936595,2.865635395050049
1551172720.1716113,938515,3.0445990562438965
1551172724.2225804,939091,2.524008274078369
1551172728.8875701,939731,3.0494933128356934
1551172771.9222481,945619,2.920151710510254
1551172776.165405,946195,3.6891908645629883
1551172786.3835442,947539,2.8249080181121826
1551172824.8725379,951635,3.212388038635254
1551172833.587246,952851,2.9899346828460693
1551172926.2757668,965523,3.1304473876953125
1551172968.3422365,971283,2.75089168548584
1551173008.2864928,976787,3.5168137550354004
1551173035.2513785,980499,3.2109060287475586
1551173104.5255654,990035,3.2284739017486572
1551173105.4459417,990163,3.3834567070007324
1551173120.1915503,992211,2.961958885192871
1551173134.5877411,994195,3.1640939712524414
1551173239.0288718,1007123,2.627000331878662
1551173250.6626513,1008659,3.2063655853271484
1551173254.8224347,1009235,2.338960647583008
1551173280.6355753,1012755,3.188676357269287
1551173357.8296475,1023315,3.543064594268799
1551173405.135707,1029843,2.493192195892334
1551173414.9470153,1031187,3.3107805252075195
1551173477.6757553,1039656,2.5071566104888916
1551173511.945298,1044264,2.994696617126465
1551173522.5854566,1045672,2.692525863647461
1551173530.552369,1046760,2.609018087387085
1551173551.9898307,1049704,2.609440803527832
1551173607.7796988,1056040,2.5099239349365234
1551173696.710068,1068328,2.5776968002319336
1551173748.6713426,1075432,2.7498488426208496
1551173749.112863,1075496,2.027594566345215
1551173771.2847703,1078568,2.9819936752319336
1551173790.7729847,1081256,3.607954740524292
1551173869.5141292,1091944,2.7363967895507812
1551173884.3919678,1093928,3.212944507598877
1551173900.3404784,1096104,2.9712624549865723
1551173960.3143568,1103016,2.8566927909851074
1551173975.8043497,1105128,3.139914035797119
1551173985.0219474,1106408,2.2360999584198
1551173996.086228,1107944,3.106351852416992
1551173996.5796564,1108008,2.9072470664978027
1551174006.8789144,1109416,2.9066104888916016
1551174037.9784663,1113640,2.929706573486328
1551174056.3914247,1116136,2.8745789527893066
1551174061.2980561,1116776,3.2236366271972656
1551174102.9116375,1122472,3.4324755668640137
1551174109.745878,1123368,3.571384906768799
1551174123.3788137,1125224,2.679838180541992
1551174127.2007484,1125736,2.8287291526794434
1551174141.242426,1127592,3.040280342102051
1551174187.1636095,1133928,3.0307157039642334
1551174295.0357184,1148712,2.6749472618103027
1551174308.305079,1150504,3.20247745513916
1551174334.0988874,1152872,2.864431381225586
1551174350.7845812,1155112,2.798490524291992
1551174356.2862306,1155880,2.5966038703918457
1551174386.2730389,1159976,2.5978264808654785
1551174449.5568979,1168616,3.059126377105713
1551174474.6417334,1172029,2.6370394229888916
1551174537.0608835,1180541,3.8470218181610107
1551174537.478801,1180605,2.173375129699707
1551174603.394975,1189565,2.9321072101593018
1551174659.9167874,1197309,2.9467554092407227
1551174663.0315788,1197757,2.9943747520446777
1551174731.245777,1205757,3.125877857208252
1551174784.1994977,1212989,2.8617148399353027
1551174806.2374907,1215997,3.1403326988220215
1551174826.5474763,1218749,2.6556410789489746
1551174858.0310197,1223101,2.8511414527893066
1551174882.8358018,1226493,2.5484890937805176
1551174931.605438,1233021,2.3741729259490967
1551175051.1919556,1249277,3.568728446960449
1551175053.8702374,1249661,3.1927833557128906
1551175113.9008794,1256637,2.889782428741455
1551175120.4898727,1257533,2.430715560913086
1551175156.8118274,1262461,2.60459566116333
1551175159.6756542,1262845,2.6623010635375977
1551175199.0865986,1268349,2.408801555633545
1551175209.7236464,1269821,2.6170687675476074
1551175241.7467177,1274301,1.7144708633422852
1551175252.026434,1275709,2.365274667739868
1551175267.8479135,1277821,2.1966376304626465
1551175278.984783,1279357,2.2966256141662598
1551175297.633025,1281917,2.528496742248535
1551175305.926517,1283069,2.639993667602539
1551175308.7014277,1283453,2.821094274520874
1551175310.1552362,1283645,2.73695707321167
1551175345.6383915,1288509,3.007704734802246
1551175346.0846558,1288573,2.3619801998138428
1551175368.485844,1291581,2.401776075363159
1551175383.034342,1293565,2.634552478790283
1551175395.7805812,1295293,2.349543571472168
1551175397.252902,1295485,2.346317768096924
1551175399.6411247,1295805,2.907742977142334
1551175432.8356733,1300306,3.204596519470215
1551175470.65444,1304146,2.4602131843566895
1551175497.278617,1307794,2.7756540775299072
1551175518.293149,1310674,2.6693155765533447
1551175537.3855176,1313298,2.5344367027282715
1551175543.3701062,1314130,3.186772108078003
1551175543.767616,1314194,2.8148245811462402
1551175554.0121665,1315602,2.3713889122009277
1551175561.2488647,1316626,2.2914953231811523
1551175612.7711928,1323730,2.5581588745117188
1551175622.5895007,1325074,2.809292793273926
1551175654.63095,1329490,2.475168228149414
1551175655.9658008,1329682,2.45369815826416
1551175656.481026,1329746,2.538611888885498
1551175679.0010045,1332818,2.6071114540100098
1551175690.02058,1334354,2.1013500690460205
1551175751.9831395,1342802,2.0997657775878906
1551175795.7490082,1348754,2.628998279571533
1551175835.2540224,1352850,2.722245693206787
1551175865.6016998,1357010,3.2053403854370117
1551175876.4538362,1358482,2.519855260848999
1551175915.7759087,1363858,3.02156662940979
1551175917.0659459,1364050,2.711482524871826
1551175919.4121099,1364370,2.9855384826660156
1551175951.2903056,1368658,2.7386722564697266
1551175959.5912232,1369810,2.0952095985412598
1551175994.7278974,1374610,2.770617961883545
1551176012.8963377,1377106,2.66269588470459
1551176086.4702408,1387218,3.363464832305908
1551176106.4383655,1389970,2.850588798522949
1551176139.8251882,1394514,3.613821506500244
1551176152.3208928,1396178,3.3076205253601074
1551176162.4583924,1397522,3.0469350814819336
1551176165.292384,1397906,2.110133171081543
1551176248.1094422,1408018,2.199111223220825
1551176360.1744928,1423314,3.1038973331451416
1551176366.2689958,1424146,2.824955463409424
1551176382.8482704,1426322,2.679786205291748
1551176400.664113,1428754,2.529862880706787
1551176413.932748,1430503,2.246143102645874
1551176467.2428548,1437799,2.7429370880126953
1551176483.916929,1440039,2.934717893600464
1551176500.8892734,1442407,2.442537307739258
1551176542.5901825,1448231,2.1614456176757812
1551176612.321446,1456551,1.8443641662597656
1551176647.1983805,1461351,2.456589698791504
1551176689.1476746,1467111,2.980930805206299
1551176690.5885115,1467303,2.5580286979675293
1551176761.099994,1476967,2.882094144821167
1551176786.3447678,1480423,3.1925048828125
1551176790.6306086,1481063,3.0179176330566406
1551176806.3930156,1483239,2.258072853088379
1551176811.0417674,1483879,2.664217948913574
1551176823.5465975,1485543,2.7219343185424805
1551176844.8115242,1488423,2.8254005908966064
1551176855.442116,1489895,2.242313861846924
1551176889.872942,1494695,2.9619178771972656
1551176898.9929292,1495911,2.2729339599609375
1551176921.4111204,1498919,2.3365726470947266
1551176984.0153654,1506151,3.1373705863952637
1551177006.7510366,1509287,3.1408510208129883
1551177044.5171068,1514471,2.1938822269439697
1551177049.5829945,1515175,2.733919143676758
1551177059.0291824,1516455,2.168195962905884
1551177092.691294,1521127,3.2025907039642334
1551177170.0871677,1531623,2.7717490196228027
1551177235.9131815,1540647,2.6668753623962402
1551177254.5901694,1543143,2.6261284351348877
1551177268.3521903,1544999,2.531867265701294
1551177309.3059464,1550567,2.1428098678588867
1551177340.569241,1553639,2.748969078063965
1551177341.5940032,1553767,2.9045088291168213
1551177359.7591553,1556199,2.592163562774658
1551177371.068596,1557671,2.478595495223999
1551177403.7968547,1562172,2.482124090194702
1551177469.328941,1571196,2.2422566413879395
1551177499.8721173,1575292,2.9201579093933105
1551177545.2823477,1581564,2.5291900634765625
1551177548.981353,1582076,2.520598888397217
1551177630.6719728,1593212,2.117800235748291
1551177645.257998,1595324,2.5781054496765137
1551177679.6419582,1600060,2.7961232662200928
1551177707.2626185,1602556,2.4705119132995605
1551177747.7689333,1608060,2.4508376121520996
1551177793.5575275,1614332,2.218005418777466
1551177799.7820382,1615164,2.587110757827759
1551177804.0434225,1615740,2.7408313751220703
1551177840.5026414,1620796,3.431839942932129
1551177867.5230196,1624572,2.754457950592041
1551177921.0061347,1631868,1.994093418121338
1551177927.922003,1632828,2.265842914581299
1551177964.930635,1637884,2.1275136470794678
1551178005.8208284,1643452,2.3391547203063965
1551178075.0831926,1651516,2.322251319885254
1551178091.745377,1653756,2.345064163208008
1551178126.3406234,1658492,2.040595531463623
1551178184.2444067,1666428,2.4561643600463867
1551178194.2106514,1667772,2.9700450897216797
1551178206.1823804,1669372,2.312873363494873
1551178236.1795087,1673468,2.3686575889587402
1551178242.7514522,1674364,2.614295244216919
1551178300.4359977,1682236,2.420849323272705
1551178305.7841737,1682940,2.159379243850708
1551178352.6098585,1689297,2.6391196250915527
1551178383.9322646,1693585,2.888768196105957
1551178485.7198625,1706385,2.572659969329834
1551178545.0542793,1714513,2.420919179916382
1551178545.5236511,1714577,3.1421961784362793
1551178559.1648252,1716433,2.499246597290039
1551178560.114051,1716561,2.308481454849243
1551178606.636487,1722897,1.9011456966400146
1551178707.1241524,1736593,2.365457057952881
1551178709.9426038,1736977,2.269261360168457
1551178712.547344,1737361,2.638662338256836
1551178714.3934386,1737617,3.015974521636963
1551178714.8786418,1737681,2.209414482116699
1551178768.2771013,1745041,3.0626540184020996
1551178885.7921917,1759825,2.585559844970703
1551178931.270634,1766097,3.1807971000671387
1551178935.9736035,1766737,2.5868382453918457
1551178939.046644,1767185,2.1877691745758057
1551178947.2118073,1768337,2.5018904209136963
1551178994.561289,1774801,2.408926248550415
1551179035.0430713,1780305,2.481907367706299
1551179078.1369505,1786129,2.620075225830078
1551179079.1245425,1786257,2.1380319595336914
1551179094.1873696,1788305,2.5190019607543945
1551179102.3776755,1789457,2.9799954891204834
1551179241.4586668,1807569,2.619536876678467
1551179253.8428752,1809233,2.056074380874634
1551179274.2263985,1812049,2.7035510540008545
1551179329.4432228,1819494,2.3192310333251953
1551179335.4902096,1820326,1.9006104469299316
1551179378.5304587,1826214,2.484574556350708
1551179391.9517212,1828070,3.276071548461914
1551179410.0327244,1830566,2.1097054481506348
1551179588.0297472,1853542,2.7387545108795166
1551179599.989721,1855206,2.707597255706787
1551179610.3816414,1856614,1.8107061386108398
1551179619.11601,1857830,2.288708448410034
1551179630.5887501,1859430,2.8748040199279785
1551179638.029956,1860454,2.2107744216918945
1551179643.5219986,1861222,2.7193193435668945
1551179695.615427,1868326,2.3885722160339355
1551179724.9437811,1872294,2.427198648452759
1551179821.5471933,1885606,2.70013165473938
1551179824.8990521,1886054,2.7538814544677734
1551179828.890162,1886630,2.2121593952178955
1551179852.7367682,1889830,2.2983012199401855
1551179854.108948,1890022,2.2953543663024902
1551179864.0184312,1891366,2.190007448196411
1551179878.9234948,1893350,2.309858560562134
1551179887.7685645,1894566,2.1552629470825195
1551179960.20355,1903270,3.013495683670044
1551179998.453901,1908454,2.497823715209961
1551179998.9616187,1908518,2.526015043258667
1551180014.9135907,1910694,3.155980110168457
1551180079.3318696,1919462,2.304255485534668
1551180081.6545076,1919782,3.0744805335998535
1551180094.1750312,1921446,2.673464298248291
1551180115.919014,1924390,2.9053239822387695
1551180122.669745,1925350,2.280646324157715
1551180160.909465,1930598,2.195706367492676
1551180192.3527,1935014,2.20064640045166
1551180211.5836766,1937638,2.640416383743286
1551180231.5437758,1940390,1.8786382675170898
1551180292.5148401,1948838,2.497922897338867
1551180297.6765864,1949499,2.043276786804199
1551180354.777653,1956027,2.7288498878479004
1551180373.4031327,1958587,2.223568916320801
1551180417.2749338,1964603,3.0172317028045654
1551180423.7152944,1965499,2.1823534965515137
1551180432.0271957,1966651,2.7554638385772705
1551180579.5267239,1986747,2.3106932640075684
1551180603.9420574,1990139,1.8229527473449707
1551180752.3317356,2009403,2.464776039123535
1551180769.3201404,2011771,1.719350814819336
1551180888.8793252,2027963,2.2696709632873535
1551180901.1975105,2029627,2.9828405380249023
1551180940.9468117,2035131,2.587167263031006
1551180971.3419054,2039291,2.155022382736206
1551180974.6110137,2039739,2.2698299884796143
1551180978.312869,2040251,3.3063158988952637
1551181000.8668067,2043323,2.1947848796844482
1551181005.1115346,2043899,2.399610757827759
1551181032.4951627,2047675,2.3862476348876953
1551181038.6761365,2048507,2.760334014892578
1551181121.1009722,2058555,3.0609536170959473
1551181136.0929694,2060667,2.9367780685424805
1551181156.121574,2063355,2.5097439289093018
1551181243.6173253,2075259,2.6282825469970703
1551181288.31759,2081232,1.9383797645568848
1551181294.4966588,2082064,2.501556873321533
1551181327.3960068,2086480,2.012657642364502
1551181348.8585014,2089424,2.0251364707946777
1551181371.6039443,2092560,2.262502670288086
1551181397.5233657,2096144,1.9332449436187744
1551181468.6282837,2104592,2.441671848297119
1551181472.3132007,2105104,2.5292983055114746
1551181518.5070953,2111504,2.0477230548858643
1551181524.352742,2112272,2.2650375366210938
1551181533.8745062,2113552,2.2672126293182373
1551181588.5248249,2121104,2.577585220336914
1551181601.1732345,2122832,2.8285820484161377
1551181602.2210736,2122960,2.1103086471557617
1551181644.3726423,2128720,2.4286203384399414
1551181677.2012434,2133200,2.2524595260620117
1551181689.6975815,2134928,2.462836980819702
1551181692.8720307,2135376,2.2815403938293457
1551181705.914923,2137168,2.3164262771606445
1551181769.2282183,2145872,2.5058658123016357
1551181821.2963748,2151760,1.7380375862121582
1551181866.5765889,2157968,3.1419126987457275
1551181870.7574344,2158544,2.007032871246338
1551181876.4194496,2159312,2.0268142223358154
1551181884.9160674,2160528,2.3486790657043457
1551181892.8235316,2161616,2.4930741786956787
1551181918.17029,2165072,2.1458284854888916
1551181923.5646725,2165840,2.3486993312835693
1551181934.9972076,2167440,2.8201050758361816
1551181952.4701092,2169808,2.330955743789673
1551182001.9443922,2176464,3.043095111846924
1551182011.0031023,2177680,2.8443734645843506
1551182014.2402198,2178128,2.6557774543762207
1551182035.4068944,2181072,2.464308738708496
1551182059.7220616,2184400,2.356332778930664
1551182061.2041836,2184592,2.038752794265747
1551182077.5405748,2186832,2.398411750793457
1551182163.3841574,2198480,2.084627151489258
1551182163.8106544,2198544,2.4260103702545166
1551182173.6617067,2199888,2.7593226432800293
1551182208.4321625,2203408,2.985330104827881
1551182249.34259,2208976,2.083540916442871
1551182249.5203016,2208997,3.5366787910461426
1551182267.6735575,2211429,2.1225903034210205
1551182283.9035764,2213669,2.74737286567688
1551182288.4484942,2214245,2.6886045932769775
1551182369.9978292,2225445,2.5801703929901123
1551182414.661747,2231525,2.225597381591797
1551182508.240278,2244389,2.378518581390381
1551182525.7610085,2246693,2.553022861480713
1551182554.2116964,2250661,2.324061870574951
1551182599.623264,2255589,2.332991600036621
1551182636.5879707,2260645,1.9913904666900635
1551182646.9158554,2261989,2.640577793121338
1551182650.6823225,2262501,2.7721073627471924
1551182656.942725,2263333,2.541919708251953
1551182657.790122,2263461,2.5499091148376465
1551182707.376987,2270117,2.372755527496338
1551182708.4001005,2270245,1.729863166809082
1551182749.22309,2275813,2.3139808177948
1551182750.7881377,2276005,2.829040288925171
1551182844.0737693,2288677,2.2753729820251465
1551182847.487655,2289125,2.786559581756592
1551182877.4521623,2293349,2.272427558898926
1551182879.674353,2293669,2.5509519577026367
1551182928.2951396,2300325,2.387268543243408
1551182936.0220597,2301413,1.7006282806396484
1551182976.2130187,2305701,2.204709053039551
1551182985.8334389,2306981,2.582937717437744
1551183035.0521965,2313829,2.3648390769958496
1551183066.3651526,2318117,2.237773895263672
1551183073.2509177,2319077,2.401562213897705
1551183080.6106875,2320101,2.0944736003875732
1551183086.6549878,2320933,1.8359651565551758
1551183102.8444304,2323173,2.2200846672058105
1551183114.9694302,2324837,2.70314359664917
1551183225.1399415,2339706,2.1567893028259277
1551183252.7418065,2343546,1.6213221549987793
1551183266.8885844,2345466,2.257931709289551
1551183275.51849,2346682,2.565645456314087
1551183326.2417812,2352378,2.274690628051758
1551183344.8734128,2354874,1.837317705154419
1551183346.8183324,2355130,2.522348403930664
1551183350.9121811,2355706,2.263417959213257
1551183365.4656415,2357690,2.0898592472076416
1551183392.3150387,2361338,2.396310329437256
1551183460.8593442,2370682,1.656191110610962
1551183515.090737,2378106,2.826150417327881
1551183530.2390513,2380218,2.085299015045166
1551183581.1823108,2387194,2.432858943939209
1551183648.9756525,2396410,2.3003129959106445
1551183664.7923253,2398586,2.4350571632385254
1551183801.7928455,2416186,2.8770036697387695
1551183821.5895782,2418938,2.246936321258545
1551183853.767911,2423354,2.9384913444519043
1551184001.3422356,2443578,2.0746657848358154
1551184026.9625278,2447098,3.1469712257385254
1551184034.1718924,2448058,2.2117362022399902
1551184091.7186553,2454650,2.261603593826294
1551184127.0623271,2459386,2.32757568359375
1551184134.4436367,2460410,1.8065383434295654
1551184139.6551385,2461114,1.8207331895828247
1551184155.5420487,2463290,2.4597277641296387
1551184193.3093736,2468410,2.379366397857666
1551184221.4228768,2472271,1.8062512874603271
1551184221.9777722,2472335,2.3370718955993652
1551184248.92485,2476047,2.4136085510253906
1551184258.2794416,2477327,2.2083420753479004
1551184277.8951235,2480079,2.6767916679382324
1551184313.967132,2485007,2.464651346206665
1551184380.3955147,2494031,1.68936288356781
1551184390.776232,2495503,2.4455459117889404
1551184391.272584,2495567,2.4735982418060303
1551184463.6530929,2504271,2.1178641319274902
1551184508.8174162,2510415,2.1411426067352295
1551184536.7380881,2514191,2.5388331413269043
1551184541.916016,2514895,2.404491424560547
1551184676.1159248,2533071,2.3889949321746826
1551184727.3875196,2540175,2.2818193435668945
1551184740.0116692,2541967,2.505458354949951
1551184764.0160558,2545231,2.7210946083068848
1551184809.8524466,2551439,2.265272855758667
1551184833.9099052,2553423,2.8124313354492188
1551184836.1797888,2553743,2.8566718101501465
1551184844.2624059,2554831,2.585768461227417
1551184886.228935,2560527,2.4207911491394043
1551184981.7282739,2573583,1.9667699337005615
1551185015.918479,2578191,2.5645835399627686
1551185106.1550124,2590479,2.1467227935791016
1551185111.6981215,2591247,2.8579087257385254
1551185126.5075135,2593295,1.9534825086593628
1551185139.3894048,2595087,2.2398681640625
1551185179.8170605,2600612,1.8798025846481323
1551185184.2917287,2601252,2.171808958053589
1551185187.134392,2601636,1.791395664215088
1551185198.6100585,2601892,2.158879280090332
1551185212.913982,2603876,2.1216158866882324
1551185213.9482708,2604004,1.8686819076538086
